Sale ID,Date,Item ID,Batch ID,Product Type,Species,Grade,Finish,Dominant Color,Color Count (#),Customer Type,Customer Name,Country,City,Channel,Lead Source,Price (CAD),Discount (CAD),Shipping (CAD),Taxes Collected (CAD),Payment Method,COA #,Shipped Date,Consignment? (Y/N),Consignment Owner,Export Permit (PDF link),length,width,weight,,,,,,,,
S-0153,2025-02-20,I-0153,B-2025-038,Freeform,Placenticeras intercalare,B,Coated,Rainbow,6,Gallery,Artisan Stone Gallery,United Kingdom,London,Online,Trade Show,848,0,269,0,EFT,COA-000252,2025-05-02 00:00:00,N,,C:\Permits\EXP-2978.pdf,81,65,326.4,,,,,,,,
S-0154,2025-09-21,I-0154,B-2025-046,Freeform,Placenticeras meeki,A,Coated,Red/Green,3,Gallery,Artisan Stone Gallery,Canada,Vancouver,Online,Google Ads,1283,200,220,54,EFT,COA-000253,2025-10-02 00:00:00,N,,,51,45,503.8,,,,,,,,
S-0155,2025-10-10,I-0155,B-2025-039,Freeform,Placenticeras intercalare,A,Polished,Gold/Orange,1,Gallery,Stone & Crystal Co,Canada,Edmonton,Wholesale,Google Ads,560,0,206,28,Cheque,COA-000254,2025-12-13 00:00:00,N,,,97,56,147.4,,,,,,,,
S-0156,2025-01-27,I-0156,B-2025-011,Freeform,Baculites compressus,A,Polished,Red/Green,1,Gallery,Heritage Minerals,United States,Seattle,Wholesale,Partner,511,0,221,0,Cheque,COA-000255,2025-11-27 00:00:00,N,,C:\Permits\EXP-1483.pdf,65,81,504.6,,,,,,,,
S-0157,2025-08-14,I-0157,B-2025-088,Freeform,Placenticeras intercalare,AA,Polished,Multicolor,2,Museum,Natural History Museum,United Kingdom,Birmingham,Wholesale,Instagram,276,177,325,0,Square,COA-000256,2025-07-15 00:00:00,N,,C:\Permits\EXP-3248.pdf,75,82,541.7,,,,,,,,
S-0158,2025-10-04,I-0158,B-2025-026,Freeform,Baculites compressus,B,Polished,Purple/Green,6,Interior Designer,James Jones,United States,Denver,Wholesale,Referral,1710,0,448,0,Square,COA-000257,2025-08-03 00:00:00,N,,C:\Permits\EXP-4588.pdf,42,73,491,,,,,,,,
S-0159,2025-10-13,I-0159,B-2025-036,Freeform,Placenticeras meeki,A,Coated,Multicolor,5,Gallery,Heritage Minerals,United Kingdom,London,Wholesale,Google Ads,496,0,336,0,Wire,COA-000258,2025-01-16 00:00:00,N,,C:\Permits\EXP-6210.pdf,114,54,587,,,,,,,,
S-0160,2025-04-07,I-0160,B-2025-046,Freeform,Baculites compressus,AAA,Coated,Purple/Green,5,Retail Collector,Sarah Johnson,United States,Seattle,Online,Instagram,2900,0,289,0,Credit Card,COA-000259,2025-12-24 00:00:00,N,,C:\Permits\EXP-6435.pdf,58,49,518.3,,,,,,,,
S-0161,2025-10-11,I-0161,B-2025-026,Freeform,Placenticeras meeki,AA,Polished,Red/Green,3,Museum,Heritage Minerals,Canada,Vancouver,Online,Google Ads,956,0,386,47,PayPal,COA-000260,2025-11-11 00:00:00,N,,,42,43,393.3,,,,,,,,
S-0162,2025-10-31,I-0162,B-2025-094,Freeform,Placenticeras intercalare,A,Coated,Multicolor,6,Gallery,Mineral Treasures,United Kingdom,Birmingham,Online,Email Campaign,2769,0,357,0,Credit Card,COA-000261,2025-03-22 00:00:00,N,,C:\Permits\EXP-1530.pdf,62,70,211.6,,,,,,,,
S-0163,2025-05-27,I-0163,B-2025-078,Freeform,Placenticeras intercalare,B,Polished,Purple/Green,6,Retail Collector,Daniel Wilson,Canada,Ottawa,Wholesale,Trade Show,414,0,363,20,Square,COA-000262,2025-04-04 00:00:00,N,,,53,88,170.3,,,,,,,,
S-0164,2025-01-04,I-0164,B-2025-089,Freeform,Placenticeras meeki,AA,Polished,Red/Green,6,Interior Designer,Lisa Smith,United States,Los Angeles,Wholesale,Partner,3000,0,452,0,Credit Card,COA-000263,2025-05-08 00:00:00,N,,C:\Permits\EXP-4695.pdf,46,74,319.1,,,,,,,,
S-0165,2025-02-04,I-0165,B-2025-058,Freeform,Placenticeras meeki,A,Polished,Red/Green,3,Retail Collector,Maria Thomas,Canada,Ottawa,Online,Google Ads,465,0,392,23,Credit Card,COA-000264,2025-03-25 00:00:00,N,,,80,58,575.8,,,,,,,,
S-0166,2025-07-11,I-0166,B-2025-091,Freeform,Placenticeras meeki,AA,Polished,Gold/Orange,5,Wholesaler,Earth Arts Gallery,United Kingdom,Bristol,Wholesale,Referral,1475,0,483,0,Square,COA-000265,2025-09-05 00:00:00,Y,Alberta Ammonites,C:\Permits\EXP-9043.pdf,60,31,150.6,,,,,,,,
S-0167,2025-02-18,I-0167,B-2025-007,Freeform,Placenticeras intercalare,AAA,Polished,Rainbow,3,Retail Collector,Emma Anderson,Canada,Toronto,Wholesale,Trade Show,265,0,349,13,EFT,COA-000266,2025-03-20 00:00:00,N,,,120,86,199.8,,,,,,,,
S-0168,2025-01-17,I-0168,B-2025-012,Freeform,Baculites compressus,A,Polished,Gold/Orange,3,Interior Designer,Sarah Patel,Canada,Vancouver,Online,Instagram,1488,0,334,74,Cheque,COA-000267,2025-05-16 00:00:00,N,,,87,48,322.9,,,,,,,,
S-0169,2025-06-21,I-0169,B-2025-053,Freeform,Baculites compressus,AA,Polished,Purple/Green,4,Retail Collector,Maria Davis,United States,Portland,Online,Instagram,1610,0,240,0,EFT,COA-000268,2025-10-05 00:00:00,N,,C:\Permits\EXP-3738.pdf,93,85,386.4,,,,,,,,
S-0170,2025-08-08,I-0170,B-2025-025,Freeform,Placenticeras meeki,AAA,Polished,Gold/Orange,6,Museum,Fossil & Stone,United States,Denver,Wholesale,Partner,2156,0,244,0,PayPal,COA-000269,2025-04-19 00:00:00,N,,C:\Permits\EXP-1202.pdf,65,43,517.1,,,,,,,,
S-0171,2025-06-07,I-0171,B-2025-080,Freeform,Baculites compressus,A,Coated,Gold/Orange,1,Interior Designer,Amanda Brown,Canada,Vancouver,Wholesale,Google Ads,2192,0,488,109,EFT,COA-000270,2025-12-25 00:00:00,N,,,59,43,383.3,,,,,,,,
S-0172,2025-02-15,I-0172,B-2025-078,Freeform,Placenticeras intercalare,AAA,Coated,Blue/Green,4,Wholesaler,Gemstone Emporium,United Kingdom,Edinburgh,Online,Google Ads,1893,0,225,0,PayPal,COA-000271,2025-10-20 00:00:00,N,,C:\Permits\EXP-9054.pdf,119,76,119.4,,,,,,,,
S-0173,2025-01-06,I-0173,B-2025-088,Freeform,Placenticeras meeki,B,Polished,Multicolor,2,Museum,Crystal Palace Gallery,United States,New York,Wholesale,Partner,1660,0,296,0,Square,COA-000272,2025-12-23 00:00:00,N,,C:\Permits\EXP-3604.pdf,96,66,234.7,,,,,,,,
S-0174,2025-04-09,I-0174,B-2025-040,Freeform,Baculites compressus,A,Polished,Purple/Green,5,Wholesaler,Stone & Crystal Co,United States,Seattle,Wholesale,Google Ads,1255,0,216,0,EFT,COA-000273,2025-02-03 00:00:00,N,,C:\Permits\EXP-3029.pdf,43,47,196.4,,,,,,,,
S-0175,2025-08-21,I-0175,B-2025-004,Freeform,Placenticeras meeki,AA,Coated,Gold/Orange,2,Retail Collector,Jennifer Taylor,Canada,Toronto,Online,Partner,1205,0,345,60,Wire,COA-000274,2025-12-15 00:00:00,N,,,115,69,272.1,,,,,,,,
S-0176,2025-02-06,I-0176,B-2025-027,Freeform,Placenticeras intercalare,A,Polished,Red/Green,6,Wholesaler,Natural History Museum,United Kingdom,Birmingham,Wholesale,Partner,3000,0,329,0,PayPal,COA-000275,2025-12-13 00:00:00,N,,C:\Permits\EXP-4575.pdf,100,41,423.7,,,,,,,,
S-0177,2025-10-07,I-0177,B-2025-039,Freeform,Baculites compressus,A,Coated,Red/Green,5,Retail Collector,Robert Smith,United States,Portland,Wholesale,Google Ads,1708,163,344,0,Cheque,COA-000276,2025-08-27 00:00:00,N,,C:\Permits\EXP-5536.pdf,40,90,599.7,,,,,,,,
S-0178,2025-10-29,I-0178,B-2025-084,Freeform,Baculites compressus,B,Coated,Blue/Green,2,Museum,Earth Arts Gallery,United Kingdom,London,Wholesale,Trade Show,1776,0,271,0,EFT,COA-000277,2025-05-14 00:00:00,N,,C:\Permits\EXP-1578.pdf,106,55,549.8,,,,,,,,
S-0179,2025-06-30,I-0179,B-2025-091,Freeform,Baculites compressus,A,Coated,Rainbow,6,Interior Designer,Jennifer Williams,Canada,Ottawa,Online,Trade Show,3000,0,353,150,Wire,COA-000278,2025-10-26 00:00:00,N,,,68,85,553.3,,,,,,,,
S-0180,2025-04-05,I-0180,B-2025-098,Freeform,Placenticeras meeki,B,Coated,Red/Green,6,Wholesaler,Crystal Palace Gallery,United States,Denver,Online,Trade Show,1102,0,390,0,Square,COA-000279,2025-10-14 00:00:00,N,,C:\Permits\EXP-2166.pdf,68,70,211.7,,,,,,,,
S-0181,2025-04-09,I-0181,B-2025-025,Freeform,Baculites compressus,AAA,Coated,Multicolor,5,Museum,Mineral Treasures,United States,Denver,Wholesale,Partner,936,0,375,0,Cheque,COA-000280,2025-08-30 00:00:00,N,,C:\Permits\EXP-2324.pdf,92,31,535.4,,,,,,,,
S-0182,2025-07-07,I-0182,B-2025-043,Freeform,Baculites compressus,B,Coated,Red/Green,6,Interior Designer,Lisa Rodriguez,Canada,Edmonton,Wholesale,Trade Show,624,0,450,31,EFT,COA-000281,2025-09-07 00:00:00,N,,,40,82,236.8,,,,,,,,
S-0183,2025-04-26,I-0183,B-2025-001,Freeform,Placenticeras meeki,A,Coated,Multicolor,1,Wholesaler,Mineral Treasures,United Kingdom,Birmingham,Online,Trade Show,59,0,315,0,Credit Card,COA-000282,2025-07-16 00:00:00,N,,C:\Permits\EXP-3736.pdf,107,49,109,,,,,,,,
S-0184,2025-07-10,I-0184,B-2025-006,Freeform,Placenticeras intercalare,B,Coated,Purple/Green,6,Gallery,Natural History Museum,United States,New York,Online,Referral,2415,0,450,0,Wire,COA-000283,2025-02-03 00:00:00,N,,C:\Permits\EXP-3149.pdf,116,68,316.8,,,,,,,,
S-0185,2025-09-10,I-0185,B-2025-094,Freeform,Placenticeras meeki,A,Polished,Multicolor,1,Retail Collector,Jessica Taylor,United Kingdom,London,Online,Instagram,3000,0,224,0,Cheque,COA-000284,2025-04-19 00:00:00,Y,Mountain Minerals,C:\Permits\EXP-7230.pdf,123,29,287.6,,,,,,,,
S-0186,2025-06-10,I-0186,B-2025-071,Freeform,Placenticeras intercalare,A,Polished,Rainbow,2,Gallery,Natural History Museum,United Kingdom,Bristol,Online,Website,3000,0,338,0,Cheque,COA-000285,2025-03-05 00:00:00,N,,C:\Permits\EXP-5631.pdf,120,26,250.6,,,,,,,,
S-0187,2025-09-13,I-0187,B-2025-014,Freeform,Placenticeras intercalare,AA,Polished,Purple/Green,3,Museum,Gemstone Emporium,United States,New York,Online,Instagram,1911,0,480,0,Square,COA-000286,2025-02-28 00:00:00,N,,C:\Permits\EXP-2809.pdf,65,70,451.7,,,,,,,,
S-0188,2025-05-08,I-0188,B-2025-086,Freeform,Placenticeras intercalare,AAA,Polished,Red/Green,5,Gallery,Golden Leaf Gallery,Canada,Calgary,Wholesale,Google Ads,3000,0,437,150,Cheque,COA-000287,2025-10-21 00:00:00,N,,,52,57,422.2,,,,,,,,
S-0189,2025-01-18,I-0189,B-2025-013,Freeform,Placenticeras meeki,AAA,Polished,Rainbow,6,Gallery,Artisan Stone Gallery,United States,Los Angeles,Wholesale,Trade Show,3000,0,247,0,EFT,COA-000288,2025-03-01 00:00:00,N,,C:\Permits\EXP-7319.pdf,61,67,278.8,,,,,,,,
S-0190,2025-10-08,I-0190,B-2025-062,Freeform,Placenticeras intercalare,A,Polished,Blue/Green,1,Museum,Gemstone Emporium,Canada,Montreal,Online,Partner,2962,143,424,140,Cheque,COA-000289,2025-12-20 00:00:00,N,,,47,45,151.9,,,,,,,,
S-0191,2025-08-11,I-0191,B-2025-062,Freeform,Placenticeras intercalare,AAA,Coated,Red/Green,4,Gallery,Gemstone Emporium,United Kingdom,Bristol,Online,Trade Show,134,0,495,0,Cheque,COA-000290,2025-03-08 00:00:00,N,,C:\Permits\EXP-8895.pdf,48,58,427.5,,,,,,,,
S-0192,2025-02-23,I-0192,B-2025-085,Freeform,Baculites compressus,A,Polished,Purple/Green,5,Museum,Gemstone Emporium,Canada,Calgary,Online,Google Ads,996,0,453,49,PayPal,COA-000291,2025-06-27 00:00:00,Y,Ammolite Guild,,46,26,421.7,,,,,,,,
S-0193,2025-02-27,I-0193,B-2025-083,Freeform,Placenticeras intercalare,AA,Polished,Gold/Orange,1,Retail Collector,Michael Jones,United States,Portland,Wholesale,Instagram,2885,0,260,0,Credit Card,COA-000292,2025-10-09 00:00:00,N,,C:\Permits\EXP-2489.pdf,96,82,144,,,,,,,,
S-0194,2025-06-23,I-0194,B-2025-080,Freeform,Baculites compressus,AA,Polished,Rainbow,6,Interior Designer,Robert Wilson,United Kingdom,Bristol,Wholesale,Email Campaign,469,0,369,0,EFT,COA-000293,2025-11-06 00:00:00,Y,Ammolite Guild,C:\Permits\EXP-1035.pdf,98,68,281.7,,,,,,,,
S-0195,2025-10-07,I-0195,B-2025-046,Freeform,Baculites compressus,B,Coated,Purple/Green,5,Interior Designer,David Johnson,Canada,Vancouver,Online,Partner,584,0,409,29,EFT,COA-000294,2025-06-24 00:00:00,N,,,87,38,122.9,,,,,,,,
S-0196,2025-04-24,I-0196,B-2025-092,Freeform,Placenticeras intercalare,AAA,Coated,Rainbow,1,Retail Collector,Maria Wilson,Canada,Toronto,Online,Website,2217,137,458,104,EFT,COA-000295,2025-04-08 00:00:00,N,,,115,40,486.1,,,,,,,,
S-0197,2025-10-15,I-0197,B-2025-066,Freeform,Placenticeras meeki,A,Polished,Blue/Green,6,Gallery,Earth Arts Gallery,United States,Denver,Wholesale,Google Ads,3000,0,396,0,PayPal,COA-000296,2025-09-05 00:00:00,N,,C:\Permits\EXP-3185.pdf,53,74,428.8,,,,,,,,
S-0198,2025-05-31,I-0198,B-2025-053,Freeform,Baculites compressus,A,Coated,Purple/Green,6,Interior Designer,Maria Wilson,United Kingdom,Manchester,Wholesale,Email Campaign,2931,0,267,0,Square,COA-000297,2025-03-12 00:00:00,N,,C:\Permits\EXP-8870.pdf,80,52,200.4,,,,,,,,
S-0199,2025-05-07,I-0199,B-2025-074,Freeform,Baculites compressus,A,Coated,Red/Green,4,Wholesaler,Earth Arts Gallery,United States,New York,Online,Partner,667,0,302,0,Square,COA-000298,2025-10-26 00:00:00,N,,C:\Permits\EXP-5835.pdf,106,38,112.6,,,,,,,,
S-0200,2025-06-04,I-0200,B-2025-097,Freeform,Baculites compressus,AAA,Coated,Purple/Green,1,Retail Collector,Amanda Jones,United Kingdom,Birmingham,Wholesale,Trade Show,2747,0,461,0,Cheque,COA-000299,2025-04-15 00:00:00,N,,C:\Permits\EXP-1881.pdf,111,53,471.2,,,,,,,,
S-0701,2025-04-13,I-0701,B-2025-701,Hand Sample,Baculites compressus,AAA,Polished,Blue/Green,3,Gallery,Ava Mitchell,Canada,Calgary,Online,Website,1000,0,200,50,Wire,COA-000701,11/11/2025,N,,C:\Permits\EXP-0701.pdf,50,41,251.3,S-0701,,,,,,,
S-0702,2025-09-28,I-0702,B-2025-702,Hand Sample,Intercalare,A,Stabilized,Red/Green,3,Gallery,Benjamin Foster,Canada,Calgary,Online,Website,2100,0,300,100,Credit Card,COA-000702,11/11/2025,N,,C:\Permits\EXP-0701.pdf,75,63,323.6,S-0702,,,,,,,
S-0703,2025-04-17,I-0703,B-2025-703,Hand Sample,Intercalare,B,Polished,Green/Blue,3,Gallery,Chloe Anderson,United States,Boise,Wholesale,Referral,1760,0,450,0,Cheque,COA-000703,11/11/2025,N,,C:\Permits\EXP-0701.pdf,50,41,567.7,S-0703,,,,,,,
S-0704,2025-03-13,I-0704,B-2025-704,Hand Sample,Meeki,AA,Stabilized,Red/Orange,3,Museum,Lucas Reed,Brazil,Salvador,Online,Google Ads,3200,50,1000,0,PayPal,COA-000704,11/11/2025,N,,C:\Permits\EXP-0701.pdf,63,52,633.1,S-0704,,,,,,,
S-0705,2025-07-08,I-0705,B-2025-705,Hand Sample,Intercalare,AA,Stabilized,Purple/Red,3,Museum,Joyce Gallery,Mexico,Tijuana,Online,Instagram,1075,0,1050,0,PayPal,COA-000705,11/11/2025,Y,Joyce Gallery,C:\Permits\EXP-0701.pdf,72,61,345.9,S-0705,,,,,,,
S-0706,2025-01-21,I-0706,B-2025-706,Hand Sample,Meeki,A,Polished,Green/Gold,4,Gallery,Daniel Roberts,France,Marseille,Online,Website,2490,0,500,0,EFT,COA-000706,11/11/2025,N,,C:\Permits\EXP-0701.pdf,68,54,406.9,S-0706,,,,,,,
S-0707,2025-04-13,I-0707,B-2025-707,Hand Sample,Baculites compressus,AAA,Stabilized,Teal/Blue,3,Gallery,Harper Collins,Brazil,Fortaleza,Online,Facebook,985,0,650,0,EFT,COA-000707,11/11/2025,N,,C:\Permits\EXP-0701.pdf,68,54,487.4,S-0707,,,,,,,
S-0708,2025-05-02,I-0708,B-2025-708,Hand Sample,Baculites compressus,AAA,Polished,Red/Green,4,Gallery,Maria Santos,Japan,Kyoto,Online,Facebook,1540,0,600,0,Credit Card,COA-000708,11/11/2025,N,,C:\Permits\EXP-0701.pdf,75,63,703.5,S-0708,,,,,,,
S-0709,2025-08-03,I-0709,B-2025-709,Hand Sample,Intercalare,AA,Stabilized,Multicolor,3,Museum,Elijah Morgan,South Korea,Seoul,Wholesale,Outbound Call,985,200,900,0,PayPal,COA-000709,11/11/2025,N,,C:\Permits\EXP-0701.pdf,84,75,298.7,S-0709,,,,,,,
S-0710,2025-03-29,I-0710,B-2025-710,Hand Sample,Meeki,AA,Stabilized,Green/Gold,2,Gallery,Liam Thompson,Russia,Moscow,Online,Instagram,3200,0,1800,0,Wire,COA-000710,11/11/2025,N,,C:\Permits\EXP-0701.pdf,77,64,707.4,S-0710,,,,,,,
S-0711,2025-04-10,I-0711,B-2025-711,Hand Sample,Intercalare,AAA,Polished,Multicolor,3,Gallery,Grace Turner,Ireland,Dublin,Online,Instagram,1760,0,790,0,Square,COA-000711,11/11/2025,N,,C:\Permits\EXP-0701.pdf,54,45,335.7,S-0711,,,,,,,
S-0712,2025-06-01,I-0712,B-2025-712,Hand Sample,Meeki,A,Polished,Blue/Green,3,Museum,Olivia Grant,Canada,Vancouver,Wholesale,Trade Show,2100,0,960,105,Credit Card,COA-000712,11/11/2025,N,,C:\Permits\EXP-0701.pdf,50,41,567.7,S-0712,,,,,,,
S-0713,2025-05-11,I-0713,B-2025-713,Hand Sample,Baculites compressus,A,Stabilized,Multicolor,5,Museum,Henry Lawson,Canada,Edmonton,Online,Website,3075,0,900,150,Credit Card,COA-000713,11/11/2025,N,,C:\Permits\EXP-0701.pdf,63,51,305.5,S-0713,,,,,,,
S-0714,2025-05-30,I-0714,B-2025-714,Hand Sample,Baculites compressus,B,Stabilized,Purple/Red,3,Gallery,Ethan Clarke,United States,Seattle,Online,Facebook,1000,0,560,0,Square,COA-000714,12/11/2025,N,,C:\Permits\EXP-0701.pdf,68,54,473.5,S-0714,,,,,,,
S-0715,2025-11-05,I-0715,B-2025-715,Hand Sample,Baculites compressus,AA,Polished,Green/Gold,3,Gallery,Mila Reynolds,Mexico,Monterrey,Online,Instagram,2490,100,300,0,Square,COA-000715,12/11/2025,N,,C:\Permits\EXP-0701.pdf,50,41,656.7,S-0715,,,,,,,
S-0716,2025-09-15,I-0716,B-2025-716,Hand Sample,Baculites compressus,AA,Polished,Green/Blue,4,Museum,Sophia Bennett,Canada,Lethbridge,Wholesale,Referral,2300,0,290,112.5,PayPal,COA-000716,12/11/2025,N,,C:\Permits\EXP-0701.pdf,56,45,323.6,S-0716,,,,,,,
S-0717,2025-10-21,I-0717,B-2025-717,Hand Sample,Intercalare,AAA,Stabilized,Red/Orange,3,Gallery,Jacob Stewart,France,Paris,Online,Facebook,1540,0,800,0,EFT,COA-000717,12/11/2025,N,,C:\Permits\EXP-0701.pdf,72,61,749.3,S-0717,,,,,,,
S-0718,2025-07-11,I-0718,B-2025-718,Hand Sample,Meeki,A,Polished,Blue/Green,3,Museum,Noah Patterson,Russia,Omsk,Online,Website,1760,0,960,0,EFT,COA-000718,12/11/2025,N,,C:\Permits\EXP-0701.pdf,75,63,703.5,S-0718,,,,,,,
S-0719,2025-10-04,I-0719,B-2025-719,Hand Sample,Meeki,A,Stabilized,Teal/Blue,3,Museum,Lily Chapman,Ireland,Cork,Online,Google Ads,3200,0,1200,0,Square,COA-000719,12/11/2025,N,,C:\Permits\EXP-0701.pdf,53,44,335.7,S-0719,,,,,,,
S-0720,2025-06-10,I-0720,B-2025-720,Hand Sample,Intercalare,AA,Polished,Green/Blue,3,Museum,Isabella Hayes,Canada,Edmonton,Wholesale,Outbound Call,1075,0,2000,53.75,PayPal,COA-000720,12/11/2025,N,,C:\Permits\EXP-0701.pdf,71,59,358.9,S-0720,,,,,,,
S-0721,2025-11-10,I-0721,B-2025-721,Hand Sample,Meeki,A,Stabilized,Red/Green,2,Gallery,Samuel Hayes,South Korea,Busan,Online,Website,2300,0,300,0,PayPal,COA-000721,12/11/2025,N,,C:\Permits\EXP-0701.pdf,79,70,251.3,S-0721,,,,,,,
S-0722,2025-01-22,I-0722,B-2025-722,Hand Sample,Baculites compressus,AAA,Polished,Multicolor,3,Museum,Mason Wright,Canada,Calgary,Online,Instagram,3075,0,960,153.75,Wire,COA-000722,12/11/2025,N,,C:\Permits\EXP-0701.pdf,57,46,633.1,S-0722,,,,,,,
S-0723,2025-09-10,I-0723,B-2025-723,Hand Sample,Baculites compressus,A,Stabilized,Blue/Green,3,Gallery,George Art Museum,Brazil,Belo Horizonte,Online,Instagram,985,0,600,0,Credit Card,COA-000723,12/11/2025,Y,George Art Museum,C:\Permits\EXP-0701.pdf,82,72,582.7,S-0723,,,,,,,
S-0724,2025-08-24,I-0724,B-2025-724,Hand Sample,Meeki,AA,Stabilized,Red/Orange,3,Gallery,Aria Sullivan,Japan,Tokyo,Online,Website,2100,0,1000,0,PayPal,COA-000724,12/11/2025,N,,C:\Permits\EXP-0701.pdf,69,55,707.4,S-0724,,,,,,,
S-0725,2025-02-18,I-0725,B-2025-725,Hand Sample,Baculites compressus,AA,Polished,Green/Blue,3,Gallery,Jackson Porter,Canada,Calgary,Online,Facebook,1789,0,780,89.45,Wire,COA-000725,12/11/2025,N,,C:\Permits\EXP-0701.pdf,77,64,487.4,S-0725,,,,,,,
S-0726,2025-02-28,I-0726,B-2025-726,Hand Sample,Intercalare,A,Stabilized,Purple/Red,3,Gallery,Emma Blake,Mexico,Guadalajara,Online,Google Ads,1000,70,750,0,Credit Card,COA-000726,12/11/2025,N,,C:\Permits\EXP-0701.pdf,50,41,567.7,S-0726,,,,,,,
S-0727,2025-06-19,I-0727,B-2025-727,Hand Sample,Intercalare,AAA,Polished,Green/Gold,4,Museum,Zoe Carter,United States,Boise,Online,Facebook,1760,0,450,0,Square,COA-000727,12/11/2025,N,,C:\Permits\EXP-0701.pdf,68,54,345.9,S-0727,,,,,,,
S-0728,2025-07-07,I-0728,B-2025-728,Hand Sample,Meeki,AAA,Stabilized,Green/Blue,3,Museum,Logan Harrington,France,Marseille,Online,Website,2490,0,690,0,EFT,COA-000728,13/11/2025,N,,C:\Permits\EXP-0701.pdf,75,63,323.6,S-0728,,,,,,,
S-0729,2025-09-28,I-0729,B-2025-729,Hand Sample,Baculites compressus,AA,Stabilized,Red/Orange,3,Gallery,Gabriel Pierce,Canada,Vancouver,Wholesale,Referral,2300,0,548,110,EFT,COA-000729,13/11/2025,N,,C:\Permits\EXP-0701.pdf,56,45,517.3,S-0729,,,,,,,
S-0730,2025-07-09,I-0730,B-2025-730,Hand Sample,Meeki,A,Polished,Red/Green,3,Museum,Natalie Cross,South Korea,Seoul,Online,Instagram,1540,0,650,0,Credit Card,COA-000730,13/11/2025,N,,C:\Permits\EXP-0701.pdf,83,73,703.5,S-0730,,,,,,,
S-0731,2025-06-24,I-0731,B-2025-731,Hand Sample,Meeki,A,Polished,Teal/Blue,3,Museum,Leah Hammond,Canada,Vancouver,Online,Website,3200,0,320,160,Square,COA-000731,13/11/2025,N,,C:\Permits\EXP-0701.pdf,50,41,305.5,S-0731,,,,,,,
S-0732,2025-02-20,I-0732,B-2025-732,Hand Sample,Baculites compressus,AA,Stabilized,Blue/Green,3,Gallery,Carter Jennings,Russia,Samara,Wholesale,Trade Show,3075,0,850,0,EFT,COA-000732,13/11/2025,N,,C:\Permits\EXP-0701.pdf,63,51,406.9,S-0732,,,,,,,
S-0733,2025-02-24,I-0733,B-2025-733,Hand Sample,Intercalare,AAA,Stabilized,Red/Orange,3,Museum,Caleb Dawson,Brazil,Salvador,Online,Instagram,2100,0,940,0,PayPal,COA-000733,13/11/2025,N,,C:\Permits\EXP-0701.pdf,84,75,278.7,S-0733,,,,,,,
S-0734,2025-09-01,I-0734,B-2025-734,Hand Sample,Intercalare,AA,Polished,Peacock,2,Museum,Claire Donovan,China,Beijing,Online,Instagram,1789,0,620,0,Credit Card,COA-000734,13/11/2025,N,,C:\Permits\EXP-0701.pdf,71,59,685.2,S-0734,,,,,,,
S-0735,2025-05-11,I-0735,B-2025-735,Hand Sample,Intercalare,AA,Stabilized,Peacock,3,Museum,Victoria Shields,Ireland,Bray,Online,Facebook,985,0,320,0,PayPal,COA-000735,13/11/2025,N,,C:\Permits\EXP-0701.pdf,54,45,451.6,S-0735,,,,,,,
S-0736,2025-11-03,I-0736,B-2025-736,Hand Sample,Meeki,AAA,Polished,Multicolor,3,Gallery,Wyatt Brooks,United States,Seattle,Online,Google Ads,1075,0,750,0,PayPal,COA-000736,13/11/2025,N,,C:\Permits\EXP-0701.pdf,82,72,781.3,S-0736,,,,,,,
S-0737,2025-05-15,I-0737,B-2025-737,Hand Sample,Intercalare,A,Polished,Purple/Red,3,Gallery,Adrian Burke,Canada,Edmonton,Online,Facebook,1760,0,960,88,Cheque,COA-000737,13/11/2025,N,,C:\Permits\EXP-0701.pdf,75,63,487.4,S-0737,,,,,,,
S-0738,2025-01-21,I-0738,B-2025-738,Hand Sample,Baculites compressus,A,Stabilized,Blue/Green,3,Gallery,Hannah Preston,Canada,Edmonton,Online,Website,1000,0,850,50,Credit Card,COA-000738,13/11/2025,N,,C:\Permits\EXP-0701.pdf,53,44,298.7,S-0738,,,,,,,
S-0739,2025-06-16,I-0739,B-2025-739,Hand Sample,Baculites compressus,AAA,Polished,Green/Gold,4,Gallery,Scarlett James,Mexico,Tijuana,Online,Facebook,2490,0,650,0,Wire,COA-000739,13/11/2025,N,,C:\Permits\EXP-0701.pdf,72,61,517.3,S-0739,,,,,,,
S-0740,2025-10-01,I-0740,B-2025-740,Hand Sample,Meeki,AA,Stabilized,Peacock,3,Museum,Dylan Rivers,Canada,Lethbridge,Online,Website,3200,90,360,160,EFT,COA-000740,13/11/2025,N,,C:\Permits\EXP-0701.pdf,57,46,251.3,S-0740,,,,,,,
S-0741,2025-03-30,I-0741,B-2025-741,Hand Sample,Baculites compressus,B,Polished,Green/Blue,4,Gallery,Julian Porter,France,Paris,Wholesale,Outbound Call,3075,0,980,0,Wire,COA-000741,13/11/2025,N,,C:\Permits\EXP-0701.pdf,50,41,335.7,S-0741,,,,,,,
S-0742,2025-01-14,I-0742,B-2025-742,Hand Sample,Intercalare,A,Stabilized,Red/Green,3,Museum,Fraser Public Art,United States,Texas,Online,Instagram,1540,0,360,0,Square,COA-000742,13/11/2025,Y,Fraser Public Art,C:\Permits\EXP-0701.pdf,79,66,633.1,S-0742,,,,,,,
